#          Chi2            h           Omegam           Omegak          
        30.1956        0.706876        0.335639       -0.159644 
        40.1691        0.703993        0.308277       -0.174908 
         34.122        0.711321         0.30023       -0.172288 
        32.7443         0.70943        0.331985       -0.116489 
        33.1925        0.704303        0.387593       -0.169856 
        32.3645        0.705679        0.334294       -0.188598 
        37.5131        0.712941        0.363921       -0.189645 
        35.1778         0.71468        0.306719       -0.204688 
        32.1645        0.711337        0.290508       -0.117144 
        36.4462        0.710927        0.337637       -0.113103 
        38.0894        0.715768        0.304844       -0.110745 
        36.1465        0.716727        0.284809        -0.13726 
        34.8859        0.708171        0.339144      -0.0910916 
        32.2794        0.696779        0.336427      -0.0701161 
        37.8582        0.692406        0.299512      0.00829204 
        33.4975        0.693689        0.318586       0.0678299 
        29.5962        0.700328        0.287955       0.0151633 
         29.656        0.700848        0.304223      -0.0120976 
        32.5397        0.694585        0.327596     7.01744e-05 
         36.188         0.70159        0.267932      -0.0429968 
        35.6825        0.702489        0.263482      -0.0395652 
        34.1952         0.70124        0.238001       0.0383226 
        33.9649        0.710904        0.204141       0.0634159 
        37.8463        0.707847        0.190636       0.0639664 
        33.3289        0.706384        0.254273       0.0954837 
        31.6218        0.703475        0.234463        0.155691 
        29.8737        0.703547        0.230292        0.130631 
        30.8805        0.699814        0.248235        0.158982 
        31.8085        0.694087        0.242776        0.221778 
        30.8322        0.693979        0.202305        0.270381 
        30.9637        0.699547        0.173856        0.231758 
        31.0561        0.695247        0.204754        0.288438 
         29.586        0.699355        0.196258        0.218679 
         34.487        0.702232        0.154296        0.212755 
        31.0849        0.697768        0.217108        0.156365 
        33.8332        0.694488          0.2187        0.168114 
        30.8469        0.700907        0.204224        0.237156 
        29.5155        0.699076        0.207662        0.200104 
        29.7353        0.699889        0.175772        0.261692 
        29.7929        0.697129        0.207087        0.228389 
         31.895        0.697703        0.158045        0.275103 
        29.9805        0.696554        0.183535        0.289534 
        30.4344        0.695529        0.187924        0.305381 
        30.8083        0.693859        0.172349        0.335972 
        33.8709        0.691337        0.161363        0.338969 
        32.3127        0.694562        0.195523        0.334437 
        34.1063        0.690675        0.205613        0.354896 
        32.7946        0.690635         0.19165        0.356278 
        34.9898        0.692593        0.173093        0.428359 
        34.8198         0.69285         0.15102        0.470921 
        32.3634        0.692841        0.110389        0.518485 
        35.4684        0.690189       0.0951689        0.481205 
        33.2596        0.691822        0.121546        0.423762 
        35.0504        0.686851        0.154665        0.455823 
        32.4436        0.692113        0.137142        0.398459 
        31.3254        0.694769         0.11579        0.424109 
        33.0129        0.691874        0.127898        0.412843 
         33.032        0.693866         0.12334        0.389693 
         30.878        0.693804        0.151272        0.388199 
        30.6677        0.699666        0.121241        0.385872 
        31.1453        0.694796        0.141578         0.42126 
        33.1517        0.690038        0.181103        0.344804 
        31.8512        0.699705        0.109683        0.371913 
         31.757        0.696171          0.1306        0.359219 
        32.4053        0.691171        0.195183        0.338833 
        30.5335        0.696464        0.174615        0.332238 
        30.5498        0.698469        0.145116        0.320892 
        30.4118         0.69665        0.140561        0.362078 
        30.8156        0.696464         0.13587        0.412123 
        37.0103        0.709941        0.101133        0.332882 
        36.4425        0.708611       0.0910966        0.336395 
        32.5712         0.70382        0.102783        0.367232 
        33.2966        0.704387        0.119568        0.298317 
        34.3925         0.70395        0.168911        0.307506 
        32.1045        0.701575        0.144616        0.266312 
        32.9376         0.70505        0.163419        0.284253 
        30.1535        0.701499        0.162487        0.267072 
